accession	go_term	branch	confidence	arm	outcome	source
P50456	GO:0006974	biological_process	0.4318	SS	unconfirmed	GOA-timesplit-2023-07-12
P50457	GO:0043562	biological_process	0.3450	SS	unconfirmed	GOA-timesplit-2023-07-12
P50457	GO:0006526	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P50457	GO:0042742	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P50466	GO:0001662	biological_process	0.6398	SS	unconfirmed	GOA-timesplit-2023-07-12
P50466	GO:0008542	biological_process	0.6398	SS	unconfirmed	GOA-timesplit-2023-07-12
P50466	GO:0035106	biological_process	0.6398	SS	unconfirmed	GOA-timesplit-2023-07-12
P50580	GO:0045892	biological_process	0.9890	SS	unconfirmed	GOA-timesplit-2023-07-12
P50580	GO:0001558	biological_process	0.4980	SS	unconfirmed	GOA-timesplit-2023-07-12
P50580	GO:0009734	biological_process	0.4980	SS	unconfirmed	GOA-timesplit-2023-07-12
P50608	GO:0007181	biological_process	0.9250	SS	unconfirmed	GOA-timesplit-2023-07-12
P50608	GO:0007601	biological_process	0.4760	SS	unconfirmed	GOA-timesplit-2023-07-12
P50608	GO:0032914	biological_process	0.4740	SS	unconfirmed	GOA-timesplit-2023-07-12
P51020	GO:0044283	biological_process	0.6875	SS	unconfirmed	GOA-timesplit-2023-07-12
P51020	GO:0044419	biological_process	0.6867	SS	unconfirmed	GOA-timesplit-2023-07-12
P51020	GO:0006139	biological_process	0.6792	SS	unconfirmed	GOA-timesplit-2023-07-12
P51025	GO:0046294	biological_process	0.4090	SS	unconfirmed	GOA-timesplit-2023-07-12
P51160	GO:0007601	biological_process	0.8680	SS	supported	GOA-timesplit-2023-07-12
P51160	GO:0007603	biological_process	0.8680	SS	supported	GOA-timesplit-2023-07-12
P51160	GO:0046549	biological_process	0.8680	SS	unconfirmed	GOA-timesplit-2023-07-12
P51981	GO:0016052	biological_process	0.5363	SS	unconfirmed	GOA-timesplit-2023-07-12
P51981	GO:0006094	biological_process	0.4579	SS	unconfirmed	GOA-timesplit-2023-07-12
P51981	GO:0061621	biological_process	0.4579	SS	unconfirmed	GOA-timesplit-2023-07-12
P52019	GO:0016126	biological_process	0.8410	SS	supported	GOA-timesplit-2023-07-12
P52019	GO:0042127	biological_process	0.8410	SS	unconfirmed	GOA-timesplit-2023-07-12
P52019	GO:0140042	biological_process	0.8410	SS	unconfirmed	GOA-timesplit-2023-07-12
P52037	GO:0006633	biological_process	0.3860	SS	unconfirmed	GOA-timesplit-2023-07-12
P52037	GO:0044597	biological_process	0.3770	SS	unconfirmed	GOA-timesplit-2023-07-12
P52037	GO:0044598	biological_process	0.3770	SS	unconfirmed	GOA-timesplit-2023-07-12
P52043	GO:0006083	biological_process	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
P52044	GO:0010020	biological_process	0.3091	SS	unconfirmed	GOA-timesplit-2023-07-12
P52044	GO:0006952	biological_process	0.3083	SS	unconfirmed	GOA-timesplit-2023-07-12
P52045	GO:0006635	biological_process	0.7199	SS	unconfirmed	GOA-timesplit-2023-07-12
P52045	GO:0065007	biological_process	0.7128	SS	unconfirmed	GOA-timesplit-2023-07-12
P52045	GO:0050896	biological_process	0.6986	SS	unconfirmed	GOA-timesplit-2023-07-12
P52061	GO:0006193	biological_process	0.3100	SS	unconfirmed	GOA-timesplit-2023-07-12
P52061	GO:0051276	biological_process	0.3100	SS	unconfirmed	GOA-timesplit-2023-07-12
P52073	GO:0006103	biological_process	0.6958	SS	unconfirmed	GOA-timesplit-2023-07-12
P52073	GO:0006108	biological_process	0.6958	SS	unconfirmed	GOA-timesplit-2023-07-12
P52073	GO:0009853	biological_process	0.6902	SS	unconfirmed	GOA-timesplit-2023-07-12
P52076	GO:0006355	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P52076	GO:0007623	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P52076	GO:0009736	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P52097	GO:0009987	biological_process	0.7038	SS	supported	GOA-timesplit-2023-07-12
P52097	GO:0009791	biological_process	0.6686	SS	unconfirmed	GOA-timesplit-2023-07-12
P52097	GO:0048731	biological_process	0.6686	SS	unconfirmed	GOA-timesplit-2023-07-12
P52101	GO:0009651	biological_process	0.5756	SS	unconfirmed	GOA-timesplit-2023-07-12
P52101	GO:0010087	biological_process	0.5756	SS	unconfirmed	GOA-timesplit-2023-07-12
P52101	GO:0009414	biological_process	0.5711	SS	unconfirmed	GOA-timesplit-2023-07-12
P52102	GO:0006120	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P52102	GO:0006979	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P52102	GO:0032981	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P52126	GO:0000956	biological_process	0.6525	SS	unconfirmed	GOA-timesplit-2023-07-12
P52126	GO:0009891	biological_process	0.6525	SS	unconfirmed	GOA-timesplit-2023-07-12
P52126	GO:0016441	biological_process	0.6505	SS	unconfirmed	GOA-timesplit-2023-07-12
P52189	GO:0006813	biological_process	0.9700	SS	unconfirmed	GOA-timesplit-2023-07-12
P52189	GO:0015693	biological_process	0.6680	SS	unconfirmed	GOA-timesplit-2023-07-12
P52189	GO:0014861	biological_process	0.6640	SS	unconfirmed	GOA-timesplit-2023-07-12
P52410	GO:0006636	biological_process	0.5660	SS	unconfirmed	GOA-timesplit-2023-07-12
P52410	GO:0009631	biological_process	0.5660	SS	unconfirmed	GOA-timesplit-2023-07-12
P52410	GO:0009793	biological_process	0.5660	SS	supported	GOA-timesplit-2023-07-12
P52600	GO:0055085	biological_process	0.7245	SS	supported	GOA-timesplit-2023-07-12
P52600	GO:0015802	biological_process	0.7210	SS	unconfirmed	GOA-timesplit-2023-07-12
P52600	GO:0045117	biological_process	0.6965	SS	unconfirmed	GOA-timesplit-2023-07-12
P52612	GO:0009409	biological_process	0.3090	SS	unconfirmed	GOA-timesplit-2023-07-12
P52612	GO:0050832	biological_process	0.3090	SS	unconfirmed	GOA-timesplit-2023-07-12
P52612	GO:0007446	biological_process	0.3080	SS	unconfirmed	GOA-timesplit-2023-07-12
P52643	GO:0000096	biological_process	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
P52643	GO:0009555	biological_process	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
P52643	GO:0009561	biological_process	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
P52647	GO:0000103	biological_process	0.6502	SS	unconfirmed	GOA-timesplit-2023-07-12
P52647	GO:0006633	biological_process	0.4978	SS	unconfirmed	GOA-timesplit-2023-07-12
P52647	GO:0015995	biological_process	0.4955	SS	unconfirmed	GOA-timesplit-2023-07-12
P53275	GO:0007030	biological_process	0.6639	SS	unconfirmed	GOA-timesplit-2023-07-12
P53275	GO:0009306	biological_process	0.6639	SS	unconfirmed	GOA-timesplit-2023-07-12
P53275	GO:0006631	biological_process	0.4262	SS	unconfirmed	GOA-timesplit-2023-07-12
P53798	GO:0006694	biological_process	0.8820	SS	supported	GOA-timesplit-2023-07-12
P53798	GO:0006696	biological_process	0.4610	SS	unconfirmed	GOA-timesplit-2023-07-12
P54398	GO:0042572	biological_process	0.7846	SS	unconfirmed	GOA-timesplit-2023-07-12
P54398	GO:0042574	biological_process	0.7846	SS	unconfirmed	GOA-timesplit-2023-07-12
P54398	GO:0006067	biological_process	0.7600	SS	unconfirmed	GOA-timesplit-2023-07-12
P54746	GO:0009313	biological_process	0.6877	SS	unconfirmed	GOA-timesplit-2023-07-12
P54746	GO:0019309	biological_process	0.6579	SS	unconfirmed	GOA-timesplit-2023-07-12
P54746	GO:0001701	biological_process	0.5389	SS	unconfirmed	GOA-timesplit-2023-07-12
P55050	GO:0098856	biological_process	0.7800	SS	unconfirmed	GOA-timesplit-2023-07-12
P55050	GO:0001523	biological_process	0.3770	SS	unconfirmed	GOA-timesplit-2023-07-12
P55050	GO:0006776	biological_process	0.3660	SS	unconfirmed	GOA-timesplit-2023-07-12
P55798	GO:0006470	biological_process	0.3760	SS	unconfirmed	GOA-timesplit-2023-07-12
P55799	GO:0000076	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P55799	GO:0000077	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P55799	GO:0000723	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P56258	GO:0006487	biological_process	0.5020	SS	unconfirmed	GOA-timesplit-2023-07-12
P56258	GO:0006970	biological_process	0.5020	SS	unconfirmed	GOA-timesplit-2023-07-12
P56258	GO:0009737	biological_process	0.5020	SS	unconfirmed	GOA-timesplit-2023-07-12
P56746	GO:0043269	biological_process	0.4480	SS	unconfirmed	GOA-timesplit-2023-07-12
P56746	GO:0022604	biological_process	0.4060	SS	unconfirmed	GOA-timesplit-2023-07-12
P56746	GO:0030335	biological_process	0.4060	SS	unconfirmed	GOA-timesplit-2023-07-12
P56772	GO:0062125	biological_process	0.3980	SS	unconfirmed	GOA-timesplit-2023-07-12
P56772	GO:0009658	biological_process	0.3970	SS	unconfirmed	GOA-timesplit-2023-07-12
P56772	GO:0048510	biological_process	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
P56804	GO:0032543	biological_process	0.6633	SS	unconfirmed	GOA-timesplit-2023-07-12
P56808	GO:0032543	biological_process	0.5530	SS	unconfirmed	GOA-timesplit-2023-07-12
P56808	GO:0000056	biological_process	0.3580	SS	unconfirmed	GOA-timesplit-2023-07-12
P56808	GO:0001649	biological_process	0.3580	SS	unconfirmed	GOA-timesplit-2023-07-12
P56812	GO:0008285	biological_process	0.9520	SS	unconfirmed	GOA-timesplit-2023-07-12
P56812	GO:0010628	biological_process	0.9520	SS	unconfirmed	GOA-timesplit-2023-07-12
P56812	GO:0043065	biological_process	0.9520	SS	supported	GOA-timesplit-2023-07-12
P56873	GO:0000278	biological_process	0.8940	SS	unconfirmed	GOA-timesplit-2023-07-12
P57772	GO:0001514	biological_process	0.8790	SS	supported	GOA-timesplit-2023-07-12
P57772	GO:0070125	biological_process	0.3050	SS	unconfirmed	GOA-timesplit-2023-07-12
P57784	GO:0000398	biological_process	0.9800	SS	unconfirmed	GOA-timesplit-2023-07-12
P57784	GO:0007283	biological_process	0.9800	SS	unconfirmed	GOA-timesplit-2023-07-12
P57784	GO:0000278	biological_process	0.5450	SS	unconfirmed	GOA-timesplit-2023-07-12
P57791	GO:0000165	biological_process	0.9480	SS	unconfirmed	GOA-timesplit-2023-07-12
P57791	GO:0018342	biological_process	0.9480	SS	unconfirmed	GOA-timesplit-2023-07-12
P57791	GO:0071586	biological_process	0.9480	SS	unconfirmed	GOA-timesplit-2023-07-12
P57792	GO:1901703	biological_process	0.8230	SS	unconfirmed	GOA-timesplit-2023-07-12
P57792	GO:0009860	biological_process	0.5610	SS	unconfirmed	GOA-timesplit-2023-07-12
P57792	GO:0010286	biological_process	0.5610	SS	unconfirmed	GOA-timesplit-2023-07-12
P57998	GO:0045787	biological_process	0.3652	SS	unconfirmed	GOA-timesplit-2023-07-12
P57998	GO:0050679	biological_process	0.3652	SS	unconfirmed	GOA-timesplit-2023-07-12
P58058	GO:0006741	biological_process	0.3840	SS	supported	GOA-timesplit-2023-07-12
P58058	GO:0006879	biological_process	0.3810	SS	unconfirmed	GOA-timesplit-2023-07-12
P58058	GO:0034599	biological_process	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
P59268	GO:0000165	biological_process	0.9830	SS	unconfirmed	GOA-timesplit-2023-07-12
P59268	GO:0018230	biological_process	0.9830	SS	unconfirmed	GOA-timesplit-2023-07-12
P59268	GO:0044794	biological_process	0.9830	SS	unconfirmed	GOA-timesplit-2023-07-12
P59277	GO:0090158	biological_process	0.5975	SS	unconfirmed	GOA-timesplit-2023-07-12
P59277	GO:0048522	biological_process	0.5032	SS	unconfirmed	GOA-timesplit-2023-07-12
P59277	GO:1903358	biological_process	0.5032	SS	unconfirmed	GOA-timesplit-2023-07-12
P59468	GO:0009965	biological_process	0.6340	SS	unconfirmed	GOA-timesplit-2023-07-12
P59468	GO:0010087	biological_process	0.6300	SS	unconfirmed	GOA-timesplit-2023-07-12
P59468	GO:0010628	biological_process	0.5600	SS	unconfirmed	GOA-timesplit-2023-07-12
P60039	GO:0002181	biological_process	0.6080	SS	unconfirmed	GOA-timesplit-2023-07-12
P60039	GO:0006364	biological_process	0.6080	SS	unconfirmed	GOA-timesplit-2023-07-12
P60039	GO:0042273	biological_process	0.6080	SS	unconfirmed	GOA-timesplit-2023-07-12
P60061	GO:0015846	biological_process	0.7106	SS	unconfirmed	GOA-timesplit-2023-07-12
P60061	GO:0006950	biological_process	0.7097	SS	supported	GOA-timesplit-2023-07-12
P60061	GO:0009628	biological_process	0.7097	SS	supported	GOA-timesplit-2023-07-12
P60112	GO:0015986	biological_process	0.5610	SS	unconfirmed	GOA-timesplit-2023-07-12
P60340	GO:1990481	biological_process	0.7208	SS	unconfirmed	GOA-timesplit-2023-07-12
P60340	GO:0006400	biological_process	0.7195	SS	supported	GOA-timesplit-2023-07-12
P60340	GO:2000633	biological_process	0.7195	SS	unconfirmed	GOA-timesplit-2023-07-12
P60390	GO:0070475	biological_process	0.3980	SS	supported	GOA-timesplit-2023-07-12
P60422	GO:0032543	biological_process	0.4340	SS	unconfirmed	GOA-timesplit-2023-07-12
P60422	GO:0002181	biological_process	0.3590	SS	unconfirmed	GOA-timesplit-2023-07-12
P60438	GO:0032543	biological_process	0.3840	SS	unconfirmed	GOA-timesplit-2023-07-12
P60472	GO:0009668	biological_process	0.4450	SS	unconfirmed	GOA-timesplit-2023-07-12
P60472	GO:0009409	biological_process	0.3940	SS	unconfirmed	GOA-timesplit-2023-07-12
P60472	GO:0006489	biological_process	0.3770	SS	unconfirmed	GOA-timesplit-2023-07-12
P60497	GO:0015979	biological_process	0.5869	SS	unconfirmed	GOA-timesplit-2023-07-12
P60546	GO:0046711	biological_process	0.4640	SS	unconfirmed	GOA-timesplit-2023-07-12
P60546	GO:0048229	biological_process	0.4130	SS	unconfirmed	GOA-timesplit-2023-07-12
P60546	GO:0006185	biological_process	0.4090	SS	unconfirmed	GOA-timesplit-2023-07-12
P60560	GO:0046037	biological_process	0.6920	SS	unconfirmed	GOA-timesplit-2023-07-12
P60560	GO:0032264	biological_process	0.6800	SS	supported	GOA-timesplit-2023-07-12
P60560	GO:0009409	biological_process	0.6640	SS	unconfirmed	GOA-timesplit-2023-07-12
P60566	GO:0033539	biological_process	0.7421	SS	unconfirmed	GOA-timesplit-2023-07-12
P60566	GO:0009063	biological_process	0.7414	SS	unconfirmed	GOA-timesplit-2023-07-12
P60566	GO:0022904	biological_process	0.7414	SS	unconfirmed	GOA-timesplit-2023-07-12
P60584	GO:0033539	biological_process	0.7554	SS	unconfirmed	GOA-timesplit-2023-07-12
P60584	GO:0001659	biological_process	0.7554	SS	unconfirmed	GOA-timesplit-2023-07-12
P60584	GO:0009409	biological_process	0.7554	SS	unconfirmed	GOA-timesplit-2023-07-12
P60595	GO:0000105	biological_process	0.3660	SS	supported	GOA-timesplit-2023-07-12
P60624	GO:0032544	biological_process	0.3710	SS	unconfirmed	GOA-timesplit-2023-07-12
P60624	GO:0032543	biological_process	0.3690	SS	unconfirmed	GOA-timesplit-2023-07-12
P60651	GO:0097055	biological_process	0.4120	SS	unconfirmed	GOA-timesplit-2023-07-12
P60664	GO:0000105	biological_process	0.3280	SS	supported	GOA-timesplit-2023-07-12
P60716	GO:0006546	biological_process	0.4430	SS	unconfirmed	GOA-timesplit-2023-07-12
P60716	GO:0001843	biological_process	0.4400	SS	unconfirmed	GOA-timesplit-2023-07-12
P60716	GO:0006954	biological_process	0.4400	SS	unconfirmed	GOA-timesplit-2023-07-12
P60720	GO:0009249	biological_process	0.3560	SS	unconfirmed	GOA-timesplit-2023-07-12
P60720	GO:0019752	biological_process	0.3560	SS	supported	GOA-timesplit-2023-07-12
P60723	GO:0032543	biological_process	0.3640	SS	unconfirmed	GOA-timesplit-2023-07-12
P60752	GO:0098849	biological_process	0.4310	SS	unconfirmed	GOA-timesplit-2023-07-12
P60752	GO:0034514	biological_process	0.3710	SS	unconfirmed	GOA-timesplit-2023-07-12
P60752	GO:0046985	biological_process	0.3710	SS	unconfirmed	GOA-timesplit-2023-07-12
P60757	GO:0000105	biological_process	0.7383	SS	supported	GOA-timesplit-2023-07-12
P60757	GO:0009228	biological_process	0.4188	SS	unconfirmed	GOA-timesplit-2023-07-12
P60785	GO:0045727	biological_process	0.4600	SS	unconfirmed	GOA-timesplit-2023-07-12
P60785	GO:0042256	biological_process	0.4580	SS	unconfirmed	GOA-timesplit-2023-07-12
P60785	GO:0046039	biological_process	0.4580	SS	unconfirmed	GOA-timesplit-2023-07-12
P60844	GO:0003094	biological_process	0.3870	SS	unconfirmed	GOA-timesplit-2023-07-12
P60844	GO:0006813	biological_process	0.3870	SS	unconfirmed	GOA-timesplit-2023-07-12
P60844	GO:0010761	biological_process	0.3870	SS	unconfirmed	GOA-timesplit-2023-07-12
P61082	GO:0045116	biological_process	1.0000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61082	GO:0045879	biological_process	0.7520	SS	unconfirmed	GOA-timesplit-2023-07-12
P61082	GO:0061059	biological_process	0.7520	SS	unconfirmed	GOA-timesplit-2023-07-12
P61175	GO:0000448	biological_process	0.3620	SS	unconfirmed	GOA-timesplit-2023-07-12
P61175	GO:0002181	biological_process	0.3620	SS	unconfirmed	GOA-timesplit-2023-07-12
P61215	GO:0002009	biological_process	0.3370	SS	unconfirmed	GOA-timesplit-2023-07-12
P61215	GO:0015670	biological_process	0.3370	SS	unconfirmed	GOA-timesplit-2023-07-12
P61215	GO:0032230	biological_process	0.3370	SS	unconfirmed	GOA-timesplit-2023-07-12
P61290	GO:0061136	biological_process	1.0000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61290	GO:2001237	biological_process	1.0000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61290	GO:0000398	biological_process	0.4870	SS	unconfirmed	GOA-timesplit-2023-07-12
P61320	GO:0009664	biological_process	0.3756	SS	unconfirmed	GOA-timesplit-2023-07-12
P61320	GO:0048759	biological_process	0.3756	SS	unconfirmed	GOA-timesplit-2023-07-12
P61320	GO:2001009	biological_process	0.3756	SS	unconfirmed	GOA-timesplit-2023-07-12
P61517	GO:0010037	biological_process	0.4000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61517	GO:0010119	biological_process	0.4000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61517	GO:2000122	biological_process	0.4000	SS	unconfirmed	GOA-timesplit-2023-07-12
P61714	GO:0009231	biological_process	0.3910	SS	supported	GOA-timesplit-2023-07-12
P61887	GO:0006413	biological_process	0.3920	SS	unconfirmed	GOA-timesplit-2023-07-12
P61887	GO:0009408	biological_process	0.3920	SS	unconfirmed	GOA-timesplit-2023-07-12
P61887	GO:0014003	biological_process	0.3920	SS	unconfirmed	GOA-timesplit-2023-07-12
P61889	GO:0006094	biological_process	0.5850	SS	unconfirmed	GOA-timesplit-2023-07-12
P61889	GO:0006099	biological_process	0.5850	SS	supported	GOA-timesplit-2023-07-12
P61889	GO:0006108	biological_process	0.5850	SS	supported	GOA-timesplit-2023-07-12
P62399	GO:0032543	biological_process	0.3700	SS	unconfirmed	GOA-timesplit-2023-07-12
P62399	GO:0000027	biological_process	0.3380	SS	supported	GOA-timesplit-2023-07-12
P62399	GO:0002181	biological_process	0.3380	SS	unconfirmed	GOA-timesplit-2023-07-12
P62601	GO:0005993	biological_process	0.7576	SS	supported	GOA-timesplit-2023-07-12
P62601	GO:0097150	biological_process	0.7080	SS	unconfirmed	GOA-timesplit-2023-07-12
P62601	GO:0071465	biological_process	0.5968	SS	unconfirmed	GOA-timesplit-2023-07-12
P62617	GO:0015995	biological_process	0.4800	SS	unconfirmed	GOA-timesplit-2023-07-12
P62617	GO:0016117	biological_process	0.4800	SS	unconfirmed	GOA-timesplit-2023-07-12
P62620	GO:0009617	biological_process	0.3860	SS	unconfirmed	GOA-timesplit-2023-07-12
P62620	GO:0009862	biological_process	0.3860	SS	unconfirmed	GOA-timesplit-2023-07-12
P62620	GO:0019288	biological_process	0.3860	SS	supported	GOA-timesplit-2023-07-12
P62707	GO:0006094	biological_process	0.5840	SS	unconfirmed	GOA-timesplit-2023-07-12
P62707	GO:0006110	biological_process	0.5840	SS	unconfirmed	GOA-timesplit-2023-07-12
P62707	GO:0043456	biological_process	0.5840	SS	unconfirmed	GOA-timesplit-2023-07-12
P63020	GO:0048564	biological_process	0.3790	SS	unconfirmed	GOA-timesplit-2023-07-12
P63020	GO:0009658	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P63020	GO:0016226	biological_process	0.3330	SS	supported	GOA-timesplit-2023-07-12
P63183	GO:0048825	biological_process	0.3260	SS	unconfirmed	GOA-timesplit-2023-07-12
P63183	GO:0009932	biological_process	0.3140	SS	unconfirmed	GOA-timesplit-2023-07-12
P63183	GO:1990573	biological_process	0.3120	SS	unconfirmed	GOA-timesplit-2023-07-12
P63224	GO:0006541	biological_process	0.4808	SS	unconfirmed	GOA-timesplit-2023-07-12
P63224	GO:1990830	biological_process	0.4808	SS	unconfirmed	GOA-timesplit-2023-07-12
P63224	GO:0006048	biological_process	0.4455	SS	unconfirmed	GOA-timesplit-2023-07-12
P63228	GO:0043097	biological_process	0.3330	SS	unconfirmed	GOA-timesplit-2023-07-12
P63235	GO:0071705	biological_process	0.6554	SS	unconfirmed	GOA-timesplit-2023-07-12
P63235	GO:0050896	biological_process	0.6531	SS	unconfirmed	GOA-timesplit-2023-07-12
P63235	GO:0009624	biological_process	0.6364	SS	unconfirmed	GOA-timesplit-2023-07-12
P63284	GO:0009408	biological_process	0.5470	SS	supported	GOA-timesplit-2023-07-12
P63284	GO:0009658	biological_process	0.5470	SS	unconfirmed	GOA-timesplit-2023-07-12
P63284	GO:0034605	biological_process	0.5250	SS	unconfirmed	GOA-timesplit-2023-07-12
