accession	branch	go_term	score	tier	streams	structure_only
Q9LYG6	biological_process	GO:0008152	0.3954	LOW	dom	0
Q9LYG6	biological_process	GO:0050896	0.3877	LOW	dom	0
Q9LYG8	biological_process	GO:0009987	0.6276	MEDIUM	dom	0
Q9LYG8	biological_process	GO:0050789	0.5375	MEDIUM	dom	0
Q9LYG8	biological_process	GO:0050794	0.5045	MEDIUM	dom	0
Q9LYG8	biological_process	GO:0044238	0.4775	MEDIUM	dom	0
Q9LYG8	biological_process	GO:0043170	0.4730	MEDIUM	dom	0
Q9LYI4	biological_process	GO:0098542	1.0000	HIGH	dom	0
Q9LYL9	biological_process	GO:0009987	0.5209	MEDIUM	dom	0
Q9LYL9	biological_process	GO:0065007	0.4601	MEDIUM	dom	0
Q9LYL9	biological_process	GO:0050789	0.4487	LOW	dom	0
Q9LYL9	biological_process	GO:0050794	0.3916	LOW	dom	0
Q9LYM3	biological_process	GO:0050794	0.7500	HIGH	dom	0
Q9LYM3	biological_process	GO:0006355	0.5625	MEDIUM	dom	0
Q9LYM3	biological_process	GO:0050896	0.5000	MEDIUM	dom	0
Q9LYM3	biological_process	GO:0009620	0.4375	LOW	dom	0
Q9LYM3	biological_process	GO:0009751	0.3333	LOW	dom	0
Q9LYS8	biological_process	GO:0006508	1.0000	HIGH	dom	0
Q9LYS8	biological_process	GO:0050896	0.5000	MEDIUM	dom	0
Q9LYS8	biological_process	GO:0042221	0.4000	LOW	dom	0
Q9LYS8	biological_process	GO:0009605	0.3333	LOW	dom	0
Q9LYS8	biological_process	GO:0032501	0.3333	LOW	dom	0
Q9LYU0	biological_process	GO:0009987	0.4744	MEDIUM	dom	0
Q9LYU0	biological_process	GO:0050789	0.4458	LOW	dom	0
Q9LYU0	biological_process	GO:0050794	0.3969	LOW	dom	0
Q9LYU0	biological_process	GO:0050896	0.3814	LOW	dom	0
Q9LYU0	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9LYW0	biological_process	GO:0050896	0.6667	MEDIUM	dom	0
Q9LYW0	biological_process	GO:0009605	0.6000	MEDIUM	dom	0
Q9LYW0	biological_process	GO:0009628	0.5333	MEDIUM	dom	0
Q9LYW0	biological_process	GO:0009987	0.5209	MEDIUM	dom	0
Q9LYW0	biological_process	GO:0009606	0.4667	MEDIUM	dom	0
Q9LYY8	biological_process	GO:0009987	0.5203	MEDIUM	dom	0
Q9LYY8	biological_process	GO:0008152	0.4553	MEDIUM	dom	0
Q9LYY8	biological_process	GO:0044238	0.3107	LOW	dom	0
Q9LYZ4	biological_process	GO:0009987	0.4744	MEDIUM	dom	0
Q9LYZ4	biological_process	GO:0050789	0.4458	LOW	dom	0
Q9LYZ4	biological_process	GO:0050794	0.3969	LOW	dom	0
Q9LYZ4	biological_process	GO:0050896	0.3814	LOW	dom	0
Q9LYZ4	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9LYZ9	biological_process	GO:0009987	0.5688	MEDIUM	dom	0
Q9LYZ9	biological_process	GO:0044238	0.4742	MEDIUM	dom	0
Q9LYZ9	biological_process	GO:0043170	0.4691	MEDIUM	dom	0
Q9LYZ9	biological_process	GO:0016070	0.4381	LOW	dom	0
Q9LZ12	biological_process	GO:0022414	0.4000	LOW	dom	0
Q9LZ12	biological_process	GO:0044703	0.3000	LOW	dom	0
Q9LZ19	biological_process	GO:0009451	1.0000	HIGH	dom	0
Q9LZ27	biological_process	GO:0006950	0.6667	MEDIUM	dom	0
Q9LZ27	biological_process	GO:0009628	0.6667	MEDIUM	dom	0
Q9LZ27	biological_process	GO:0009987	0.5448	MEDIUM	dom	0
Q9LZ27	biological_process	GO:0065007	0.5161	MEDIUM	dom	0
Q9LZ27	biological_process	GO:0050789	0.4912	MEDIUM	dom	0
Q9LZ73	biological_process	GO:0009987	0.7209	HIGH	dom	0
Q9LZ73	biological_process	GO:0008152	0.5814	MEDIUM	dom	0
Q9LZ73	biological_process	GO:0050896	0.4419	LOW	dom	0
Q9LZ73	biological_process	GO:0009058	0.3953	LOW	dom	0
Q9LZ73	biological_process	GO:0044281	0.3721	LOW	dom	0
Q9LZ92	biological_process	GO:0065007	0.7143	HIGH	dom	0
Q9LZ92	biological_process	GO:0050789	0.6786	MEDIUM	dom	0
Q9LZ92	biological_process	GO:0050794	0.6667	MEDIUM	dom	0
Q9LZ92	biological_process	GO:0009987	0.6429	MEDIUM	dom	0
Q9LZ92	biological_process	GO:0050896	0.5714	MEDIUM	dom	0
Q9LZ97	biological_process	GO:0016192	1.0000	HIGH	dom	0
Q9LZ97	biological_process	GO:0048193	0.5556	MEDIUM	dom	0
Q9LZ97	biological_process	GO:0051641	0.4608	MEDIUM	dom	0
Q9LZ97	biological_process	GO:0051649	0.4118	LOW	dom	0
Q9LZ97	biological_process	GO:0046907	0.3922	LOW	dom	0
Q9LZ99	biological_process	GO:0009664	1.0000	HIGH	dom	0
Q9LZ99	biological_process	GO:0000768	0.6000	MEDIUM	dom	0
Q9LZ99	biological_process	GO:0009827	0.3333	LOW	dom	0
Q9LZK9	biological_process	GO:0009987	0.5597	MEDIUM	dom	0
Q9LZK9	biological_process	GO:0008152	0.4419	LOW	dom	0
Q9LZK9	biological_process	GO:0044238	0.3721	LOW	dom	0
Q9LZK9	biological_process	GO:0044281	0.3721	LOW	dom	0
Q9LZM3	biological_process	GO:0015937	1.0000	HIGH	dom	0
Q9LZM4	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9LZM4	biological_process	GO:0050789	0.6443	MEDIUM	dom	0
Q9LZM4	biological_process	GO:0050794	0.6190	MEDIUM	dom	0
Q9LZM4	biological_process	GO:0050896	0.5996	MEDIUM	dom	0
Q9LZM4	biological_process	GO:0051716	0.4684	MEDIUM	dom	0
Q9LZP3	biological_process	GO:0009987	0.5688	MEDIUM	dom	0
Q9LZP3	biological_process	GO:0044238	0.4742	MEDIUM	dom	0
Q9LZP3	biological_process	GO:0043170	0.4691	MEDIUM	dom	0
Q9LZP3	biological_process	GO:0016070	0.4381	LOW	dom	0
Q9LZQ8	biological_process	GO:0009987	0.6691	MEDIUM	dom	0
Q9LZQ8	biological_process	GO:0060255	0.6667	MEDIUM	dom	0
Q9LZQ8	biological_process	GO:0080090	0.6667	MEDIUM	dom	0
Q9LZQ8	biological_process	GO:0090304	0.5971	MEDIUM	dom	0
Q9LZQ8	biological_process	GO:0019219	0.5000	MEDIUM	dom	0
Q9LZT8	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9LZT8	biological_process	GO:0050789	0.6108	MEDIUM	dom	0
Q9LZT8	biological_process	GO:0050794	0.5823	MEDIUM	dom	0
Q9LZT8	biological_process	GO:0050896	0.5611	MEDIUM	dom	0
Q9LZT8	biological_process	GO:0051716	0.4250	LOW	dom	0
Q9LZW3	biological_process	GO:0016567	1.0000	HIGH	dom	0
Q9LZW3	biological_process	GO:0050789	0.7500	HIGH	dom	0
Q9LZW3	biological_process	GO:0050896	0.5185	MEDIUM	dom	0
Q9LZW3	biological_process	GO:0050794	0.5045	MEDIUM	dom	0
Q9LZW3	biological_process	GO:0048583	0.5000	MEDIUM	dom	0
Q9LZY4	biological_process	GO:0009987	0.4744	MEDIUM	dom	0
Q9LZY4	biological_process	GO:0050789	0.4458	LOW	dom	0
Q9LZY4	biological_process	GO:0050794	0.3969	LOW	dom	0
Q9LZY4	biological_process	GO:0050896	0.3814	LOW	dom	0
Q9LZY4	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9LZZ6	biological_process	GO:0009725	0.6667	MEDIUM	dom	0
Q9LZZ6	biological_process	GO:0099402	0.6667	MEDIUM	dom	0
Q9LZZ6	biological_process	GO:0009733	0.3333	LOW	dom	0
Q9LZZ6	biological_process	GO:0009735	0.3333	LOW	dom	0
Q9LZZ6	biological_process	GO:0010078	0.3333	LOW	dom	0
Q9LZZ7	biological_process	GO:0007059	1.0000	HIGH	dom	0
Q9LZZ7	biological_process	GO:0051301	1.0000	HIGH	dom	0
Q9M026	biological_process	GO:0065007	0.7143	HIGH	dom	0
Q9M026	biological_process	GO:0050789	0.6786	MEDIUM	dom	0
Q9M026	biological_process	GO:0050794	0.6667	MEDIUM	dom	0
Q9M026	biological_process	GO:0009987	0.6429	MEDIUM	dom	0
Q9M026	biological_process	GO:0050896	0.5714	MEDIUM	dom	0
Q9M034	biological_process	GO:0006457	1.0000	HIGH	dom	0
Q9M034	biological_process	GO:0006950	0.5556	MEDIUM	dom	0
Q9M034	biological_process	GO:0065007	0.4667	MEDIUM	dom	0
Q9M034	biological_process	GO:0009408	0.4444	LOW	dom	0
Q9M034	biological_process	GO:0035966	0.4444	LOW	dom	0
Q9M040	biological_process	GO:0009987	0.9167	HIGH	dom	0
Q9M040	biological_process	GO:0019752	0.8333	HIGH	dom	0
Q9M040	biological_process	GO:0044238	0.7500	HIGH	dom	0
Q9M040	biological_process	GO:0006520	0.5833	MEDIUM	dom	0
Q9M040	biological_process	GO:0006559	0.5714	MEDIUM	dom	0
Q9M043	biological_process	GO:0009987	0.3600	LOW	dom	0
Q9M052	biological_process	GO:0009987	0.4771	MEDIUM	dom	0
Q9M052	biological_process	GO:0008152	0.4587	MEDIUM	dom	0
Q9M052	biological_process	GO:0050896	0.3853	LOW	dom	0
Q9M073	biological_process	GO:0009755	0.6429	MEDIUM	dom	0
Q9M073	biological_process	GO:0071396	0.6429	MEDIUM	dom	0
Q9M073	biological_process	GO:1901701	0.6429	MEDIUM	dom	0
Q9M073	biological_process	GO:0009738	0.5714	MEDIUM	dom	0
Q9M082	biological_process	GO:0000055	1.0000	HIGH	dom	0
Q9M082	biological_process	GO:0042273	1.0000	HIGH	dom	0
Q9M082	biological_process	GO:0065007	0.3567	LOW	dom	0
Q9M082	biological_process	GO:0007089	0.3333	LOW	dom	0
Q9M082	biological_process	GO:1990830	0.3333	LOW	dom	0
Q9M0B8	biological_process	GO:0006810	0.5847	MEDIUM	dom	0
Q9M0B8	biological_process	GO:0048856	0.4167	LOW	dom	0
Q9M0B8	biological_process	GO:0071705	0.4153	LOW	dom	0
Q9M0B8	biological_process	GO:0009987	0.3983	LOW	dom	0
Q9M0B8	biological_process	GO:0055085	0.3390	LOW	dom	0
Q9M0C8	biological_process	GO:0022414	0.4000	LOW	dom	0
Q9M0C8	biological_process	GO:0007342	0.3333	LOW	dom	0
Q9M0C8	biological_process	GO:0044703	0.3000	LOW	dom	0
Q9M0F4	biological_process	GO:0009987	0.5597	MEDIUM	dom	0
Q9M0F4	biological_process	GO:0006952	0.4000	LOW	dom	0
Q9M0F4	biological_process	GO:0009753	0.4000	LOW	dom	0
Q9M0F4	biological_process	GO:0008152	0.3345	LOW	dom	0
Q9M0F7	biological_process	GO:0050789	0.5815	MEDIUM	dom	0
Q9M0F7	biological_process	GO:0050896	0.5380	MEDIUM	dom	0
Q9M0F7	biological_process	GO:0009987	0.5272	MEDIUM	dom	0
Q9M0F7	biological_process	GO:0050794	0.5054	MEDIUM	dom	0
Q9M0F7	biological_process	GO:0051716	0.4185	LOW	dom	0
Q9M0G5	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9M0G5	biological_process	GO:0050789	0.6443	MEDIUM	dom	0
Q9M0G5	biological_process	GO:0050794	0.6190	MEDIUM	dom	0
Q9M0G5	biological_process	GO:0006950	0.6000	MEDIUM	dom	0
Q9M0G5	biological_process	GO:0051716	0.4684	MEDIUM	dom	0
Q9M0I7	biological_process	GO:0000462	1.0000	HIGH	dom	0
Q9M0I7	biological_process	GO:0006397	0.5517	MEDIUM	dom	0
Q9M0I7	biological_process	GO:0000398	0.4483	LOW	dom	0
Q9M0I7	biological_process	GO:0050789	0.3103	LOW	dom	0
Q9M0L3	biological_process	GO:0007043	0.4167	LOW	dom	0
Q9M0L3	biological_process	GO:0042545	0.4167	LOW	dom	0
Q9M0P4	biological_process	GO:0009987	0.6691	MEDIUM	dom	0
Q9M0P4	biological_process	GO:0090304	0.5971	MEDIUM	dom	0
Q9M0P4	biological_process	GO:0050789	0.4604	MEDIUM	dom	0
Q9M0P4	biological_process	GO:0050794	0.4317	LOW	dom	0
Q9M0P4	biological_process	GO:0016070	0.4245	LOW	dom	0
Q9M0Q0	biological_process	GO:0006952	1.0000	HIGH	dom	0
Q9M0Q0	biological_process	GO:0007165	1.0000	HIGH	dom	0
Q9M0Q0	biological_process	GO:0051707	0.5185	MEDIUM	dom	0
Q9M0Q0	biological_process	GO:0048518	0.4259	LOW	dom	0
Q9M0Q0	biological_process	GO:0048583	0.4259	LOW	dom	0
Q9M0Q9	biological_process	GO:0009987	0.4448	LOW	dom	0
Q9M0Q9	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9M0Q9	biological_process	GO:0044238	0.3690	LOW	dom	0
Q9M0Q9	biological_process	GO:0019538	0.3586	LOW	dom	0
Q9M0Q9	biological_process	GO:0030163	0.3207	LOW	dom	0
Q9M0T4	biological_process	GO:0009987	0.6276	MEDIUM	dom	0
Q9M0T4	biological_process	GO:0050789	0.5375	MEDIUM	dom	0
Q9M0T4	biological_process	GO:0050794	0.5045	MEDIUM	dom	0
Q9M0T4	biological_process	GO:0044238	0.4775	MEDIUM	dom	0
Q9M0T4	biological_process	GO:0043170	0.4730	MEDIUM	dom	0
Q9M0U7	biological_process	GO:0009987	0.4744	MEDIUM	dom	0
Q9M0U7	biological_process	GO:0050789	0.4458	LOW	dom	0
Q9M0U7	biological_process	GO:0050794	0.3969	LOW	dom	0
Q9M0U7	biological_process	GO:0050896	0.3814	LOW	dom	0
Q9M0U7	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9M0W0	biological_process	GO:0043170	0.7500	HIGH	dom	0
Q9M0W0	biological_process	GO:0044238	0.7500	HIGH	dom	0
Q9M0W0	biological_process	GO:0019538	0.6667	MEDIUM	dom	0
Q9M0W0	biological_process	GO:0010498	0.5833	MEDIUM	dom	0
Q9M0W0	biological_process	GO:0034976	0.5833	MEDIUM	dom	0
Q9M0W1	biological_process	GO:0009987	0.6885	MEDIUM	dom	0
Q9M0W1	biological_process	GO:0008152	0.4836	MEDIUM	dom	0
Q9M0W1	biological_process	GO:0006950	0.4706	MEDIUM	dom	0
Q9M0W1	biological_process	GO:0071840	0.4508	MEDIUM	dom	0
Q9M0W1	biological_process	GO:0043170	0.4344	LOW	dom	0
Q9M0Y1	biological_process	GO:1901642	1.0000	HIGH	dom	0
Q9M0Y1	biological_process	GO:0032238	0.5333	MEDIUM	dom	0
Q9M0Y1	biological_process	GO:0006836	0.4000	LOW	dom	0
Q9M0Y1	biological_process	GO:0072530	0.4000	LOW	dom	0
Q9M0Y1	biological_process	GO:0015860	0.3333	LOW	dom	0
Q9M122	biological_process	GO:0009987	0.6708	MEDIUM	dom	0
Q9M122	biological_process	GO:0050789	0.6044	MEDIUM	dom	0
Q9M122	biological_process	GO:0050794	0.5848	MEDIUM	dom	0
Q9M122	biological_process	GO:0050896	0.3833	LOW	dom	0
Q9M122	biological_process	GO:0051716	0.3292	LOW	dom	0
Q9M165	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9M165	biological_process	GO:0050789	0.6443	MEDIUM	dom	0
Q9M165	biological_process	GO:0050794	0.6190	MEDIUM	dom	0
Q9M165	biological_process	GO:0050896	0.5996	MEDIUM	dom	0
Q9M165	biological_process	GO:0006950	0.5000	MEDIUM	dom	0
Q9M174	biological_process	GO:0006857	1.0000	HIGH	dom	0
Q9M174	biological_process	GO:0055085	1.0000	HIGH	dom	0
Q9M174	biological_process	GO:0042938	0.5185	MEDIUM	dom	0
Q9M174	biological_process	GO:0035442	0.3704	LOW	dom	0
Q9M174	biological_process	GO:0050896	0.3265	LOW	dom	0
Q9M198	biological_process	GO:0009987	0.6653	MEDIUM	dom	0
Q9M198	biological_process	GO:0008152	0.6053	MEDIUM	dom	0
Q9M198	biological_process	GO:0044238	0.4868	MEDIUM	dom	0
Q9M198	biological_process	GO:0044281	0.4267	LOW	dom	0
Q9M198	biological_process	GO:0006629	0.4127	LOW	dom	0
Q9M1A3	biological_process	GO:0032543	1.0000	HIGH	dom	0
Q9M1A3	biological_process	GO:0050896	0.3877	LOW	dom	0
Q9M1A6	biological_process	GO:0050896	0.5714	MEDIUM	dom	0
Q9M1A6	biological_process	GO:0006950	0.5000	MEDIUM	dom	0
Q9M1A6	biological_process	GO:0032501	0.3214	LOW	dom	0
Q9M1A9	biological_process	GO:0050896	0.5714	MEDIUM	dom	0
Q9M1A9	biological_process	GO:0006950	0.5000	MEDIUM	dom	0
Q9M1A9	biological_process	GO:0032501	0.3214	LOW	dom	0
Q9M1C9	biological_process	GO:0005975	1.0000	HIGH	dom	0
Q9M1C9	biological_process	GO:0050896	0.3333	LOW	dom	0
Q9M1E0	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9M1E0	biological_process	GO:0050789	0.6443	MEDIUM	dom	0
Q9M1E0	biological_process	GO:0050794	0.6190	MEDIUM	dom	0
Q9M1E0	biological_process	GO:0050896	0.5996	MEDIUM	dom	0
Q9M1E0	biological_process	GO:0006950	0.5000	MEDIUM	dom	0
Q9M1E1	biological_process	GO:0055085	1.0000	HIGH	dom	0
Q9M1E1	biological_process	GO:0071705	0.6531	MEDIUM	dom	0
Q9M1E1	biological_process	GO:0042938	0.3265	LOW	dom	0
Q9M1E1	biological_process	GO:0050896	0.3265	LOW	dom	0
Q9M1E9	biological_process	GO:0016567	1.0000	HIGH	dom	0
Q9M1E9	biological_process	GO:0050789	0.6957	MEDIUM	dom	0
Q9M1E9	biological_process	GO:0050794	0.6233	MEDIUM	dom	0
Q9M1E9	biological_process	GO:0090304	0.5971	MEDIUM	dom	0
Q9M1E9	biological_process	GO:0030163	0.5882	MEDIUM	dom	0
Q9M1F3	biological_process	GO:0016567	1.0000	HIGH	dom	0
Q9M1F3	biological_process	GO:0050789	0.6957	MEDIUM	dom	0
Q9M1F3	biological_process	GO:0050794	0.6233	MEDIUM	dom	0
Q9M1F3	biological_process	GO:0030163	0.5882	MEDIUM	dom	0
Q9M1F3	biological_process	GO:0006511	0.5294	MEDIUM	dom	0
Q9M1G5	biological_process	GO:0000280	1.0000	HIGH	dom	0
Q9M1G5	biological_process	GO:0051276	1.0000	HIGH	dom	0
Q9M1G5	biological_process	GO:0098813	1.0000	HIGH	dom	0
Q9M1G5	biological_process	GO:0007080	0.7500	HIGH	dom	0
Q9M1G5	biological_process	GO:0007057	0.5000	MEDIUM	dom	0
Q9M1H2	biological_process	GO:0031667	0.8000	HIGH	dom	0
Q9M1H2	biological_process	GO:0042221	0.6000	MEDIUM	dom	0
Q9M1H2	biological_process	GO:0071456	0.4000	LOW	dom	0
Q9M1I2	biological_process	GO:0042938	1.0000	HIGH	dom	0
Q9M1I2	biological_process	GO:0055085	1.0000	HIGH	dom	0
Q9M1I2	biological_process	GO:0051707	0.7143	HIGH	dom	0
Q9M1I2	biological_process	GO:0009624	0.5714	MEDIUM	dom	0
Q9M1I2	biological_process	GO:0015706	0.4286	LOW	dom	0
Q9M1Q5	biological_process	GO:0009987	0.5040	MEDIUM	dom	0
Q9M1Q5	biological_process	GO:0065007	0.3280	LOW	dom	0
Q9M1Q5	biological_process	GO:0008152	0.3040	LOW	dom	0
Q9M1V8	biological_process	GO:0006470	1.0000	HIGH	dom	0
Q9M1V8	biological_process	GO:0050789	0.4400	LOW	dom	0
Q9M1V8	biological_process	GO:0050794	0.3488	LOW	dom	0
Q9M1W7	biological_process	GO:0009987	0.5288	MEDIUM	dom	0
Q9M1W7	biological_process	GO:0008152	0.4038	LOW	dom	0
Q9M1W7	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9M1W7	biological_process	GO:0044238	0.3690	LOW	dom	0
Q9M1W7	biological_process	GO:0050789	0.3654	LOW	dom	0
Q9M1Z9	biological_process	GO:0006468	1.0000	HIGH	dom	0
Q9M1Z9	biological_process	GO:0050896	0.8621	HIGH	dom	0
Q9M1Z9	biological_process	GO:0006950	0.7241	HIGH	dom	0
Q9M1Z9	biological_process	GO:0051707	0.7241	HIGH	dom	0
Q9M1Z9	biological_process	GO:0006952	0.6897	MEDIUM	dom	0
Q9M205	biological_process	GO:0000079	1.0000	HIGH	dom	0
Q9M205	biological_process	GO:0009987	0.5398	MEDIUM	dom	0
Q9M205	biological_process	GO:0009894	0.4444	LOW	dom	0
Q9M205	biological_process	GO:0006996	0.3333	LOW	dom	0
Q9M205	biological_process	GO:0010556	0.3333	LOW	dom	0
Q9M217	biological_process	GO:0009987	0.6620	MEDIUM	dom	0
Q9M217	biological_process	GO:0008152	0.5775	MEDIUM	dom	0
Q9M217	biological_process	GO:0044238	0.4043	LOW	dom	0
Q9M217	biological_process	GO:0065007	0.3750	LOW	dom	0
Q9M217	biological_process	GO:0050789	0.3191	LOW	dom	0
Q9M287	biological_process	GO:0009269	1.0000	HIGH	dom	0
Q9M287	biological_process	GO:0098542	1.0000	HIGH	dom	0
Q9M287	biological_process	GO:0009611	0.3333	LOW	dom	0
Q9M287	biological_process	GO:0009644	0.3333	LOW	dom	0
Q9M287	biological_process	GO:0050832	0.3333	LOW	dom	0
Q9M2A1	biological_process	GO:0009987	0.5688	MEDIUM	dom	0
Q9M2A1	biological_process	GO:0044238	0.4742	MEDIUM	dom	0
Q9M2A1	biological_process	GO:0043170	0.4691	MEDIUM	dom	0
Q9M2A1	biological_process	GO:0016070	0.4381	LOW	dom	0
Q9M2D5	biological_process	GO:0180059	0.6250	MEDIUM	dom	0
Q9M2D5	biological_process	GO:0009888	0.3750	LOW	dom	0
Q9M2D5	biological_process	GO:0160108	0.3750	LOW	dom	0
Q9M2D5	biological_process	GO:0180064	0.3750	LOW	dom	0
Q9M2J0	biological_process	GO:0009987	0.6129	MEDIUM	dom	0
Q9M2J0	biological_process	GO:0065007	0.5161	MEDIUM	dom	0
Q9M2J0	biological_process	GO:0050789	0.5000	MEDIUM	dom	0
Q9M2J0	biological_process	GO:0050794	0.4516	MEDIUM	dom	0
Q9M2J0	biological_process	GO:0050896	0.4255	LOW	dom	0
Q9M2J1	biological_process	GO:0009987	0.6129	MEDIUM	dom	0
Q9M2J1	biological_process	GO:0065007	0.5161	MEDIUM	dom	0
Q9M2J1	biological_process	GO:0050789	0.5000	MEDIUM	dom	0
Q9M2J1	biological_process	GO:0050794	0.4516	MEDIUM	dom	0
Q9M2J1	biological_process	GO:0050896	0.4255	LOW	dom	0
Q9M2J2	biological_process	GO:0009987	0.6129	MEDIUM	dom	0
Q9M2J2	biological_process	GO:0065007	0.5161	MEDIUM	dom	0
Q9M2J2	biological_process	GO:0050789	0.5000	MEDIUM	dom	0
Q9M2J2	biological_process	GO:0050794	0.4516	MEDIUM	dom	0
Q9M2J2	biological_process	GO:0050896	0.4255	LOW	dom	0
Q9M2L3	biological_process	GO:0009987	0.5634	MEDIUM	dom	0
Q9M2L3	biological_process	GO:0019538	0.5000	MEDIUM	dom	0
Q9M2L3	biological_process	GO:0006457	0.4000	LOW	dom	0
Q9M2L3	biological_process	GO:0065003	0.4000	LOW	dom	0
Q9M2L3	biological_process	GO:0065007	0.3803	LOW	dom	0
Q9M2Q2	biological_process	GO:0050832	1.0000	HIGH	dom	0
Q9M2R9	biological_process	GO:0009751	0.3333	LOW	dom	0
Q9M2R9	biological_process	GO:0010226	0.3333	LOW	dom	0
Q9M2R9	biological_process	GO:0042538	0.3333	LOW	dom	0
Q9M2R9	biological_process	GO:0160062	0.3333	LOW	dom	0
Q9M2Y4	biological_process	GO:0009451	1.0000	HIGH	dom	0
Q9M316	biological_process	GO:0009987	0.5688	MEDIUM	dom	0
Q9M316	biological_process	GO:0006397	0.5000	MEDIUM	dom	0
Q9M316	biological_process	GO:0009793	0.5000	MEDIUM	dom	0
Q9M322	biological_process	GO:0006289	1.0000	HIGH	dom	0
Q9M322	biological_process	GO:0006351	1.0000	HIGH	dom	0
Q9M322	biological_process	GO:0006367	0.5000	MEDIUM	dom	0
Q9M331	biological_process	GO:0042938	1.0000	HIGH	dom	0
Q9M331	biological_process	GO:0055085	1.0000	HIGH	dom	0
Q9M331	biological_process	GO:0051707	0.7143	HIGH	dom	0
Q9M331	biological_process	GO:0009624	0.5714	MEDIUM	dom	0
Q9M331	biological_process	GO:0015706	0.4286	LOW	dom	0
Q9M393	biological_process	GO:0009987	0.5000	MEDIUM	dom	0
Q9M393	biological_process	GO:0044238	0.3846	LOW	dom	0
Q9M393	biological_process	GO:0043170	0.3462	LOW	dom	0
Q9M393	biological_process	GO:0009059	0.3077	LOW	dom	0
Q9M395	biological_process	GO:0050896	0.8000	HIGH	dom	0
Q9M395	biological_process	GO:0051707	0.6571	MEDIUM	dom	0
Q9M395	biological_process	GO:0006952	0.6286	MEDIUM	dom	0
Q9M395	biological_process	GO:0009987	0.5506	MEDIUM	dom	0
Q9M395	biological_process	GO:0002239	0.4286	LOW	dom	0
Q9M3B2	biological_process	GO:0045017	1.0000	HIGH	dom	0
Q9M3B2	biological_process	GO:0009414	0.8333	HIGH	dom	0
Q9M3B2	biological_process	GO:0009651	0.8333	HIGH	dom	0
Q9M3B2	biological_process	GO:0009737	0.6667	MEDIUM	dom	0
Q9M3B2	biological_process	GO:0010025	0.5000	MEDIUM	dom	0
Q9M3B6	biological_process	GO:0006096	1.0000	HIGH	dom	0
Q9M3B6	biological_process	GO:0050896	0.3438	LOW	dom	0
Q9M3B6	biological_process	GO:0009058	0.3125	LOW	dom	0
Q9M810	biological_process	GO:0007017	1.0000	HIGH	dom	0
Q9M810	biological_process	GO:0006996	0.3750	LOW	dom	0
Q9M810	biological_process	GO:0007018	0.3750	LOW	dom	0
Q9M810	biological_process	GO:0022607	0.3750	LOW	dom	0
Q9M810	biological_process	GO:0050794	0.3750	LOW	dom	0
Q9M847	biological_process	GO:0009987	0.7000	HIGH	dom	0
Q9M847	biological_process	GO:0008152	0.6500	MEDIUM	dom	0
Q9M847	biological_process	GO:0044281	0.4500	LOW	dom	0
Q9M847	biological_process	GO:0044238	0.3500	LOW	dom	0
Q9M847	biological_process	GO:0055086	0.3000	LOW	dom	0
Q9M883	biological_process	GO:0008610	1.0000	HIGH	dom	0
Q9M883	biological_process	GO:0016125	0.6000	MEDIUM	dom	0
Q9M883	biological_process	GO:0016126	0.5000	MEDIUM	dom	0
Q9M883	biological_process	GO:1902652	0.4000	LOW	dom	0
Q9M883	biological_process	GO:0008203	0.3000	LOW	dom	0
Q9M8K3	biological_process	GO:0009987	0.5428	MEDIUM	dom	0
Q9M8K3	biological_process	GO:0050789	0.4890	MEDIUM	dom	0
Q9M8K3	biological_process	GO:0050794	0.4643	MEDIUM	dom	0
Q9M8K3	biological_process	GO:0050896	0.3804	LOW	dom	0
Q9M8K3	biological_process	GO:0032501	0.3345	LOW	dom	0
Q9M8L5	biological_process	GO:0009987	0.4744	MEDIUM	dom	0
Q9M8L5	biological_process	GO:0050789	0.4458	LOW	dom	0
Q9M8L5	biological_process	GO:0050794	0.3969	LOW	dom	0
Q9M8L5	biological_process	GO:0050896	0.3814	LOW	dom	0
Q9M8L5	biological_process	GO:0043170	0.3690	LOW	dom	0
Q9M8M1	biological_process	GO:0006810	0.6312	MEDIUM	dom	0
Q9M8M1	biological_process	GO:0009987	0.5523	MEDIUM	dom	0
Q9M8M1	biological_process	GO:0055085	0.4239	LOW	dom	0
Q9M8M1	biological_process	GO:0050896	0.4000	LOW	dom	0
Q9M8M3	biological_process	GO:0009987	0.5688	MEDIUM	dom	0
Q9M8M3	biological_process	GO:0044238	0.4742	MEDIUM	dom	0
Q9M8M3	biological_process	GO:0043170	0.4691	MEDIUM	dom	0
Q9M8M3	biological_process	GO:0016070	0.4381	LOW	dom	0
Q9M8N0	biological_process	GO:0009987	0.7143	HIGH	dom	0
Q9M8N0	biological_process	GO:0008152	0.6964	MEDIUM	dom	0
